stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
2427,2427,"SB 53 ST NW @ Dalhart RD",,  51.111649,-114.158451,,,0
2428,2428,"WB 194 AV & Chaparral BV SE",,  50.878314,-114.020837,,,0
2429,2429,"EB 194 AV & Walden BV SE",,  50.877621,-114.023638,,,0
2430,2430,"NB Douglas Glen Term north bay",,  50.953432,-113.997087,,,0
2431,2431,"SB Douglas Glen Term north bay",,  50.953497,-113.997483,,,0
2432,2432,"NB Douglas Glen Term south bay",,  50.953069,-113.997673,,,0
2433,2433,"SB Douglas Glen Term south bay",,  50.953123,-113.998126,,,0
2434,2434,"NB 26 ST SE @ 85 AV SE",,  50.977491,-113.998754,,,0
2436,2436,"NB Douglas Glen Term south bay",,  50.953065,-113.997686,,,0
2437,2437,"SB Douglas Glen Term north bay",,  50.953442,-113.997458,,,0
2438,2438,"NB 24 ST SE @ Quarry Park BV",,  50.963879,-114.001541,,,0
2439,2439,"NB 73 ST SW @ Aspen Ridge HT",,  51.039326,-114.193364,,,0
2440,2440,"NB 73 ST @ 15 AV SW",,  51.041965,-114.193353,,,0
2441,2441,"WB 14 AV @ 73 ST SW",,  51.045281,-114.193767,,,0
2442,2442,"WB 14 AV SW @ Aspen Ridge WY",,  51.045330,-114.196973,,,0
2443,2443,"WB 13 AV SW @ Aspen Summit CI",,  51.047060,-114.204363,,,0
2444,2444,"SB Aspen Summit DR @ Aspen Vista Rd SW",,  51.045727,-114.205948,,,0
2445,2445,"SB Aspen Summit DR @ Regional Pathway",,  51.042940,-114.205163,,,0
2446,2446,"SB Aspen Summit DR @ Aspen Summit GA SW",,  51.040866,-114.203680,,,0
2447,2447,"SB Aspen Summit DR @ Aspen Glen WY SW",,  51.038929,-114.203670,,,0
2448,2448,"EB Hidden Valley Dr @ Hidden Springs Gr",,  51.151564,-114.111053,,,0
2449,2449,"Aspen Stone Blvd @ Aspenmont ht SW nearside",,  51.040500,-114.214812,,,0
2455,2455,"EB Seton DR @ Main ST SE",,  50.876724,-113.950622,,,0
2456,2456,"WB Seton DR @ Main ST SE",,  50.877006,-113.950714,,,0
2457,2457,"WB Seton DR @ 45 ST SE",,  50.877230,-113.946207,,,0
2458,2458,"WB  Front ST SE @ Seton WY",,  50.880764,-113.956149,,,0
2459,2459,"NB 45 ST SE @ Seton DR",,  50.877750,-113.945530,,,0
2460,2460,"SB Seton WY @ Front ST SE",,  50.881128,-113.957007,,,0
2461,2461,"SB Seton WY @ Market ST SE",,  50.879208,-113.957025,,,0
2462,2462,"EB Seton DR @ Seton WY SE",,  50.876771,-113.955774,,,0
2463,2463,"NB 45 ST SE @ Market ST SE",,  50.879829,-113.946679,,,0
2464,2464,"NB 45 ST SE @ Front ST SE",,  50.882339,-113.947960,,,0
2465,2465,"SB 45 ST SE @ Market ST SE",,  50.881255,-113.947810,,,0
2466,2466,"SB 45 ST SE @ Seton DR SE",,  50.877814,-113.946052,,,0
2467,2467,"NB Seton WY @ Seton LI SE",,  50.877238,-113.956783,,,0
2468,2468,"NB Seton WY @ Market ST SE",,  50.879973,-113.956401,,,0
2469,2469,"Quarry Park Station (NB)",,  50.964002,-114.012166,,,0
2470,2470,"SB 18 ST @ Rivervalley DR SE",,  50.972396,-114.015928,,,0
2471,2471,"EB 34 Ave @ 69 St SW",,  51.023172,-114.186798,,,0
2473,2473,"SB 36 ST NE @ Country Hills BV",,  51.154012,-113.981848,,,0
2474,2474,"WB Market ST @ 45 ST SE",,  50.880926,-113.946944,,,0
2475,2475,"WB Market ST @ 45 ST SE",,  50.880677,-113.947812,,,0
2478,2478,"EB Silverado WY @ W. of Sheriff King ST S",,  50.881148,-114.073065,,,0
2479,2479,"NB Harvest Hills BV @ Country Village WY NE",,  51.157819,-114.069868,,,0
2480,2480,"SB 18 ST SE @ Riverview CL",,  50.965899,-114.013400,,,0
2481,2481,"SB 18 ST @ 66 AV SE",,  50.993716,-114.015868,,,0
2482,2482,"NB 18 ST @ Riverglen DR (S. Leg) SE",,  50.973176,-114.015439,,,0
2483,2483,"EB Quarry Park BV @ Quarry WY SE",,  50.963530,-114.015807,,,0
2484,2484,"NB Quarry Park BV @ Quarry GA SE",,  50.961689,-114.017425,,,0
2485,2485,"SB Quarry Park RD @ N. of Quarry Park RD SE",,  50.961616,-114.007382,,,0
2486,2486,"Riverbend Station (SB)",,  50.976766,-114.016023,,,0
2487,2487,"Deerfoot Meadows Station (EB)",,  50.987078,-114.043111,,,0
2488,2488,"Fairmount Drive Station (EB)",,  50.979455,-114.060527,,,0
2489,2489,"Deerfoot Meadows Station (WB)",,  50.987353,-114.040666,,,0
2490,2490,"EB 5 AV & Centre St S",,  51.048310,-114.061890,,,0
2491,2491,"SB 1 ST @ 6 AV SW",,  51.047287,-114.065550,,,0
2492,2492,"NB 1 ST & 6 AV SW",,  51.047729,-114.065087,,,0
2493,2493,"WB Symons Valley PY @ 14 St NW",,  51.181606,-114.096173,,,0
2494,2494,"EB Symons Valley PY @ Evanston Wy (North Leg)  NW",,  51.180974,-114.099379,,,0
2495,2495,"SB Symons Valley PY@N.of Evanston DR(South Leg) NW",,  51.174936,-114.107813,,,0
2496,2496,"WB 69 AV @ 20A ST SE",,  50.990943,-114.010757,,,0
2498,2498,"Riverbend Station (NB)",,  50.976167,-114.015589,,,0
2500,2500,"All Saints High School",,  50.859616,-114.025449,,,0
2501,2501,"NB Wentworth RI @ Wentworth AV SW",,  51.059020,-114.213347,,,0
2502,2502,"NB 45 ST SE @ Seton DR",,  50.877656,-113.945384,,,0
2503,2503,"WB 50 AV SE @ 36 ST SE",,  51.008895,-113.977234,,,0
2504,2504,"WB 50 AV SE @ 35 ST SE",,  51.008901,-113.982080,,,0
2505,2505,"WB 50 AV SE @ 25 ST SE",,  51.008925,-113.999251,,,0
2506,2506,"WB 50 AV SE @ 22 ST SE",,  51.008934,-114.006275,,,0
2507,2507,"WB 42 AV SE @ 8 ST SE",,  51.016178,-114.043629,,,0
2508,2508,"NB Temple DR @ 37 AV NE",,  51.086692,-113.939046,,,0
2509,2509,"NB Temple DR @ Templegreen DR NE",,  51.088514,-113.939114,,,0
2510,2510,"SB Madigan DR @ 8 AV NE",,  51.059883,-113.940624,,,0
2511,2511,"SB Abbeydale DR @ Abbotsford DR NE",,  51.060807,-113.927369,,,0
2512,2512,"WB 8 AV SE @ Pensdale RD",,  51.045303,-113.955043,,,0
2513,2513,"SB Heritage Meadows WY @ S. of Heritage DR SW",,  50.986583,-114.044329,,,0
2514,2514,"WB Westwinds DR @ 47 ST NE",,  51.100230,-113.966276,,,0
2515,2515,"EB Westwinds DR @ 47 ST NE",,  51.100037,-113.965533,,,0
2516,2516,"31st Street NW Station (WB)",,  51.081909,-114.129909,,,0
2517,2517,"WB Heritage Meadows WY @ 11 ST SE",,  50.984603,-114.042903,,,0
2518,2518,"SB 33 ST NE @ 12 AV NE",,  51.062419,-113.986154,,,0
2519,2519,"EB 8 AV NE @ 33 ST NE",,  51.059476,-113.985493,,,0
2521,2521,"NB 36 ST NE @ 108 AV NE",,  51.151495,-113.981536,,,0
2522,2522,"SB 36 ST NE @ 108 AV NE",,  51.150777,-113.981839,,,0
2531,2531,"EB Cornerstone AV @ 60 ST NE",,  51.160790,-113.946318,,,0
2532,2532,"NB Cornerstone BV @ Cornerstone AV NE",,  51.161201,-113.937739,,,0
2533,2533,"WB 128 AV NE @ Cornerstone ST",,  51.165548,-113.943135,,,0
2534,2534,"NB Redstone BV @ 128 AV NE",,  51.165814,-113.950816,,,0
2535,2535,"WB Redstone DR @ Redstone BV NE",,  51.168555,-113.951788,,,0
2536,2536,"EB Redstone DR @ Redstone ST NE",,  51.168188,-113.961449,,,0
2537,2537,"SB Redstone BV @ Redstone DR NE",,  51.168053,-113.951306,,,0
2538,2538,"EB 128 AV NE @ Redstone BV",,  51.165197,-113.950702,,,0
2539,2539,"SB Cornerstone BV @ 128 AV NE",,  51.165056,-113.938483,,,0
2540,2540,"WB Cornerstone AV @ Cornerstone BV NE",,  51.161154,-113.938703,,,0
2541,2541,"SB 60 ST NE @ Cornerstone AV",,  51.160603,-113.947068,,,0
2544,2544,"WB 88 AV NE @ SAVANNA ST",,  51.132709,-113.952837,,,0
2545,2545,"WB 88 AV NE @ 46 ST NE",,  51.132639,-113.966291,,,0
2546,2546,"EB 88 AV NE @ 46 ST NE",,  51.132301,-113.965245,,,0
2547,2547,"EB Stoney BV @ 15 ST NE",,  51.165020,-114.024568,,,0
2548,2548,"WB 120 AV NE @ 18 ST NE",,  51.161841,-114.017182,,,0
2549,2549,"WB 88 AV NE @ 52 ST NE",,  51.132709,-113.958798,,,0
2550,2550,"NB Skyview CI @ Country Hills BV",,  51.154635,-113.952350,,,0
2551,2551,"NB Cornerstone BV @ Cornerstone MR",,  51.163898,-113.937677,,,0
2552,2552,"WB 128 AV NE @ 60 ST NE",,  51.165602,-113.947805,,,0
2553,2553,"NB Redstone BV @ Red Embers WY",,  51.167067,-113.950790,,,0
2554,2554,"WB Redstone DR @ Red Embers SQ",,  51.168557,-113.953994,,,0
2555,2555,"WB Redstone DR @ Red Embers GA",,  51.168544,-113.957972,,,0
2556,2556,"EB Redstone DR @ Red Embers GA",,  51.168184,-113.957640,,,0
2557,2557,"EB Redstone DR @ Red Embers LN",,  51.168166,-113.953509,,,0
2558,2558,"SB Redstone BV @ Red Embers WY",,  51.166640,-113.951309,,,0
2559,2559,"EB 128 AV NE @ 60 ST NE",,  51.165113,-113.945991,,,0
2560,2560,"EB 128 AV NE @ Cornerstone ST",,  51.165140,-113.942113,,,0
2561,2561,"WB Skyview CI @ 60 ST NE",,  51.158174,-113.947628,,,0
2562,2562,"WB Country Hills BV @ Skyview CI",,  51.154511,-113.952904,,,0
2563,2563,"EB 88 AV NE @ 52 ST NE",,  51.132322,-113.957616,,,0
2564,2564,"EB 88 AV NE @ Savanna ST",,  51.132305,-113.952076,,,0
2565,2565,"WB 66 AV @ Lakeside CR (W. Leg) SW",,  50.994697,-114.134783,,,0
2566,2566,"SB Grey Eagle Blvd @ Grey Eagle Dr SW",,  51.003726,-114.142912,,,0
2569,2569,"NB Lakeview DR @ Ladbrooke DR SW",,  51.002236,-114.135215,,,0
2570,2570,"NB Grey Eagle BV @ Strathcona ST SW",,  51.003480,-114.142186,,,0
2571,2571,"NB Lakeview DR @ 54 AV SW",,  51.004527,-114.136471,,,0
2572,2572,"WB Lakeview DR @ N. of La Salle CR (N. Leg) SW",,  51.006826,-114.137946,,,0
2573,2573,"SB 37 ST @ 54 AV SW",,  51.004205,-114.141171,,,0
2574,2574,"NB 51 ST @ Richmond RD SW",,  51.018544,-114.159624,,,0
2727,2727,"SB Haddon Rd @ Hogarth Rd",,  50.974044,-114.078068,,,0
2728,2728,"Saddletowne LRT Station SB",,  51.125532,-113.948039,,,0
2777,2777,"SB Chapparal BV @ South of Chapala WY SE",,  50.880314,-114.025035,,,0
2793,2793,"Foothills Medical Centre (EB)",,  51.068357,-114.128111,,,0
2794,2794,"Foothills Medical Centre (WB)",,  51.068615,-114.130151,,,0
2795,2795,"19th Street NE Station (EB)",,  51.066799,-114.012449,,,0
2796,2796,"Rundleside Drive Station (EB)",,  51.081378,-113.969364,,,0
2797,2797,"Saddletowne Circle Station (NB)",,  51.120846,-113.946553,,,0
2798,2798,"Castleridge Boulevard Station (SB)",,  51.099141,-113.958595,,,0
2799,2799,"32nd Avenue NE Station (SB)",,  51.082194,-113.958624,,,0
2800,2800,"31st Street NW Station (WB)",,  51.081899,-114.129986,,,0
2801,2801,"Rundleside Drive Station (WB)",,  51.081609,-113.970204,,,0
2802,2802,"19th Street NE Station (WB)",,  51.067102,-114.014450,,,0
2803,2803,"North Hill Station (WB)",,  51.067083,-114.100885,,,0
2804,2804,"NB 39 ST NW @ University AV",,  51.078742,-114.144682,,,0
2805,2805,"EB 94 AV SE @ 54 ST SE",,  50.968565,-113.954822,,,0
2806,2806,"SB 74 ST SE @ 106 AV SE",,  50.962162,-113.928169,,,0
2807,2807,"SB 74 ST SE @ N. of 107 AV SE",,  50.960262,-113.926748,,,0
2808,2808,"WB 107 AV SE @ 74 ST SE",,  50.958889,-113.929899,,,0
2809,2809,"NB 68 ST SE @ 107 AV SE",,  50.960109,-113.934964,,,0
2810,2810,"WB 106 AV SE @ N Dufferin Industrial",,  50.963266,-113.940200,,,0
2811,2811,"WB 94 AV SE @ 54 ST SE",,  50.968792,-113.954467,,,0
2812,2812,"NB 52 ST SE @ 90 AV SE",,  50.972774,-113.958207,,,0
2813,2813,"WB 90 AV SE @ W. of 60 ST SE",,  50.972508,-113.950779,,,0
2814,2814,"WB 90 AV SE @ 38 ST SE",,  50.972393,-113.978422,,,0
2815,2815,"EB 76 AV SE @ 40 ST SE",,  50.984999,-113.977077,,,0
2816,2816,"EB 61 AV SE @ 44 ST SE",,  50.998880,-113.969612,,,0
2817,2817,"EB 61 AV SE @ 48 ST SE",,  50.998860,-113.963731,,,0
2818,2818,"EB 68 AV SE @ 55 ST SE",,  50.994078,-113.951257,,,0
2819,2819,"SB 57 ST SE @ 68 AV SE",,  50.993757,-113.946991,,,0
2820,2820,"EB 72 AV SE @ 64 ST SE",,  50.989351,-113.939482,,,0
2821,2821,"SB 68 ST SE @ 72 AV SE",,  50.989123,-113.935427,,,0
2822,2822,"WB 76 AV SE @ 68 ST SE",,  50.985204,-113.935730,,,0
2823,2823,"WB 76 AV SE @ 62 ST SE",,  50.985231,-113.941387,,,0
2824,2824,"WB 76 AV SE @ 57 ST SE",,  50.985214,-113.947209,,,0
2825,2825,"WB 76 AV SE @ 56 ST SE",,  50.985260,-113.952582,,,0
2826,2826,"WB 61 AV SE @ 52 ST SE",,  50.999189,-113.959704,,,0
2827,2827,"WB 61 AV SE @ 48 ST SE",,  50.999106,-113.963023,,,0
2828,2828,"WB 76 AV SE @ 44 ST SE",,  50.985270,-113.970581,,,0
2829,2829,"WB 76 AV SE @ 40 ST SE",,  50.985312,-113.976178,,,0
2831,2831,"EB 106 AV SE @ 48 ST SE",,  50.957808,-113.965004,,,0
2832,2832,"NB 52 ST SE @ 114 AV SE",,  50.951357,-113.957984,,,0
2833,2833,"WB 106 AV SE @ 48 ST SE",,  50.958039,-113.965720,,,0
2834,2834,"WB 116 AV SE @ 42 ST SE",,  50.947213,-113.975375,,,0
2835,2835,"EB Radcliffe DR SE @ 28 ST SE",,  51.046749,-113.989114,,,0
2836,2836,"EB Radcliffe DR @ Radcliffe CR (E.Leg) SE",,  51.048031,-113.983949,,,0
2837,2837,"WB Radcliffe DR @ 36 ST SE",,  51.048230,-113.982636,,,0
2838,2838,"WB Radcliffe DR @ Radcliffe CR (E.Leg) SE",,  51.048268,-113.984369,,,0
2839,2839,"WB Radcliffe DR @ 28 ST SE",,  51.046946,-113.989080,,,0
2840,2840,"SB 28 ST SE @ 34 AV SE",,  51.022913,-113.991664,,,0
2841,2841,"SB 28 ST SE @ Doverthorn RD",,  51.020223,-113.991631,,,0
2842,2842,"Franklin LRT Station S Lot (EB Radcliffe Dr SE)",,  51.046501,-113.994692,,,0
2843,2843,"NB 52 ST SE @  Prestwick AV",,  50.922375,-113.957955,,,0
2844,2844,"NB 52 ST SE @ Erin Woods DR (S. Leg)",,  51.019377,-113.958105,,,0
2845,2845,"SB 52 ST SE @ 86 AV SE",,  50.974976,-113.958844,,,0
2846,2846,"SB 52 ST SE @ 110 AV SE",,  50.953420,-113.958814,,,0
2847,2847,"SB 52 ST SE @ 114 AV SE",,  50.949948,-113.958458,,,0
2848,2848,"SB 52 ST SE @ 126 AV SE",,  50.933700,-113.958388,,,0
2849,2849,"SB 52 ST SE @ Prestwick AV",,  50.921901,-113.958483,,,0
2850,2850,"EB 8 AV SE @ Pensdale RD",,  51.045036,-113.954363,,,0
2851,2851,"WB Abbeydale DR @ 68 ST NE",,  51.059708,-113.934522,,,0
2852,2852,"NB Madigan DR @ 8 AV NE",,  51.059881,-113.940314,,,0
2853,2853,"NB 68 ST E @ Memorial DR",,  51.052810,-113.934877,,,0
2854,2854,"EB 64 AV NE @ Falton DR NE",,  51.110461,-113.940256,,,0
2855,2855,"SB 68 ST NE @ 64 AV NE",,  51.110117,-113.935324,,,0
2856,2856,"NB 68 ST SE @ Applewood DR (S. Leg) SE",,  51.042877,-113.934884,,,0
2857,2857,"WB 17 AV SE @ 50 ST SE",,  51.037951,-113.961084,,,0
2858,2858,"WB 17 AV SE @ 42 ST SE",,  51.037939,-113.972578,,,0
2859,2859,"WB 17 AV SE @ 40 St SE",,  51.037990,-113.975442,,,0
2860,2860,"NB 14 ST NE @ COUNTRY HILLS BV",,  51.155034,-114.027838,,,0
2861,2861,"EB Southland DR @ Acadia DR SE",,  50.963909,-114.048274,,,0
2862,2862,"EB Southland DR @ Maplecreek DR SE",,  50.964328,-114.042441,,,0
2863,2863,"EB Heritage DR @ 11 ST SE",,  50.986938,-114.038505,,,0
2864,2864,"WB Heritage DR @ Heritage GA SE",,  50.987284,-114.044359,,,0
2865,2865,"SB Heritage DR @ 77 AV SE",,  50.984249,-114.048629,,,0
2866,2866,"WB Southland DR @ Maplecreek DR SE",,  50.964549,-114.042907,,,0
2867,2867,"WB Palliser DR @ Oakfield DR SW",,  50.971174,-114.131442,,,0
2868,2868,"EB Palliser DR @ Oakwood DR SW",,  50.972275,-114.133407,,,0
2869,2869,"SB 4A ST @ 67 AV SW",,  50.993037,-114.074274,,,0
2870,2870,"SB 4A ST @ 69 AV SW",,  50.991268,-114.074191,,,0
2871,2871,"SB 4A ST @ Kingsmere CR SW",,  50.989446,-114.074246,,,0
2872,2872,"SB Macleod TR frontage road @ S. of 73 AV SW",,  50.987629,-114.072007,,,0
2873,2873,"WB 75 AV @ 4A ST SW",,  50.986144,-114.074513,,,0
2874,2874,"EB 75 AV @ 4A ST SW",,  50.985851,-114.074891,,,0
2875,2875,"WB 73 AV @ Macleod TR SE",,  50.987983,-114.072294,,,0
2876,2876,"NB 4A ST @ 71 AV SW",,  50.989802,-114.073813,,,0
2877,2877,"NB 4A ST @ 69 AV SW",,  50.991613,-114.073716,,,0
2878,2878,"NB 4A ST @ 67 AV SW",,  50.993411,-114.073757,,,0
2879,2879,"WB Southland DR @ Oakmoor WY SW",,  50.961532,-114.124832,,,0
2880,2880,"EB Southland DR @ Oakfield DR SW",,  50.961133,-114.131708,,,0
2881,2881,"EB Southland DR @ Oakmoor WY SW",,  50.961100,-114.125343,,,0
2882,2882,"NB 24 ST @ 98 AV SW",,  50.965341,-114.117829,,,0
2883,2883,"NB 24 ST @ Palistone RD SW",,  50.967045,-114.117818,,,0
2884,2884,"NB 24 ST @ Palliser DR SW",,  50.969105,-114.117667,,,0
2885,2885,"SB 24 ST @ 90 AV SW",,  50.971523,-114.118197,,,0
2886,2886,"SB 24 ST @ Palliser DR SW",,  50.969759,-114.118167,,,0
2887,2887,"SB 24 ST @ Palistone RD SW",,  50.967218,-114.118143,,,0
2888,2888,"EB Heritage DR @ Ashworth RD SE",,  50.979632,-114.053952,,,0
2889,2889,"WB Heritage DR @ Fraser RD SE",,  50.979828,-114.054018,,,0
2890,2890,"WB Heritage DR @ Glendeer CI SE",,  50.987199,-114.035826,,,0
2891,2891,"Canyon Meadows LRT Station NB",,  50.936855,-114.067451,,,0
2892,2892,"EB 68 AV SW @ Macleod TR",,  50.992245,-114.072697,,,0
2893,2893,"WB 80 AV NE @ E. of Metis Tr",,  51.125420,-113.967639,,,0
2902,2902,"EB 6 AV @ 3 ST SE",,  51.047092,-114.055189,,,0
2903,2903,"EB 6 AV @ 5 ST SE",,  51.046922,-114.050309,,,0
3368,3368,"Rockyview Hospital (SB)",,  50.987727,-114.096101,,,0
3370,3370,"Rockyview Hospital (NB)",,  50.987773,-114.095972,,,0
3371,3371,"Heritage Park (SB)",,  50.980165,-114.095826,,,0
3372,3372,"Heritage Park (NB)",,  50.980088,-114.095473,,,0
3373,3373,"SB 14 ST @ 33 AV SW",,  51.023745,-114.094844,,,0
3374,3374,"NB 14 ST @ 36 AV SW",,  51.022045,-114.094488,,,0
3375,3375,"EB Council WY @ 11 ST SW",,  51.024152,-114.089765,,,0
3376,3376,"NB 14 ST @ Council WY SW",,  51.023829,-114.094568,,,0
3377,3377,"SB Carleton ST @ Council WY SW",,  51.024280,-114.090614,,,0
3378,3378,"EB Richardson WY @ Bishop WY SW",,  51.014192,-114.128010,,,0
3379,3379,"EB 33 AV @ 22 ST SW",,  51.023906,-114.113928,,,0
3380,3380,"Woodpark Station (NB)",,  50.936590,-114.117469,,,0
3381,3381,"90 Avenue SW (NB)",,  50.973337,-114.095531,,,0
3382,3382,"Marda Loop Station (NB)",,  51.024942,-114.117422,,,0
3383,3383,"90 Avenue SW (SB)",,  50.973361,-114.095646,,,0
3384,3384,"Woodview Station (SB)",,  50.942330,-114.118162,,,0
3386,3386,"WB Hidden Valley DR @ W. Leg Hidden Ranch TC NW",,  51.150181,-114.125637,,,0
3387,3387,"26th Street SE station (EB)",,  51.037433,-113.993998,,,0
3388,3388,"9th Avenue SE Station (WB)",,  51.036698,-114.021302,,,0
3389,3389,"WB 9 AV @ 6 ST SE",,  51.044224,-114.048786,,,0
3390,3390,"26th Street SE Station (WB)",,  51.037544,-113.994034,,,0
3391,3391,"9th Avenue SE Station (EB)",,  51.036610,-114.021218,,,0
3392,3392,"SB 1 ST SW @ 7th AV SW",,  51.046662,-114.065460,,,0
3393,3393,"NB 24 ST @ 107 AV SE",,  50.956873,-114.001065,,,0
3394,3394,"NB 45 ST SW @ 8 AV SW",,  51.044862,-114.152582,,,0
3396,3396,"NB Centre ST N @ 28 AV N",,  51.078201,-114.062411,,,0
3397,3397,"NB Centre ST N @ 28 AV N",,  51.078148,-114.062418,,,0
3398,3398,"SB Centre ST N @ 28 AV N",,  51.077545,-114.062648,,,0
3399,3399,"SB Centre ST N @ 28 AV N",,  51.077487,-114.062658,,,0
3400,3400,"WB Discovery Ridge BV @ Discovery Ridge GD SW",,  51.015942,-114.219730,,,0
3401,3401,"EB Aspen Hills DR N. of Aspen Stone BV SW",,  51.040666,-114.217879,,,0
3402,3402,"SB Cortina DR @ Tremblant WY SW",,  51.036438,-114.222798,,,0
3405,3405,"Somerset Bridlewood Terminal",,  50.898403,-114.069724,,,0
3406,3406,"NB West Campus BV NW @ S. of 24 AV NW",,  51.072003,-114.147125,,,0
3407,3407,"SB University BV NW @ 24 AV NW",,  51.071529,-114.147038,,,0
3408,3408,"WB 26 Av SW @ St. Gregory School",,  51.030598,-114.158366,,,0
3409,3409,"EB 26 AV SW @ 51 ST SW",,  51.030451,-114.157069,,,0
3411,3411,"EB Canterbury Dr @ Canyon Meadows Dr SW",,  50.936862,-114.080037,,,0
3412,3412,"WB Canyon Meadows Dr.@ Canterbury Dr SW",,  50.937179,-114.080727,,,0
3413,3413,"SB 6 Street SW @ Canterbury Dr SW",,  50.937560,-114.076229,,,0
3414,3414,"SB 6 ST SW @ 130 AV SW",,  50.935668,-114.075945,,,0
3415,3415,"SB 6 ST SW @ Canyon Meadows DR SW",,  50.934143,-114.076409,,,0
3416,3416,"WB Sage Valley Blvd @ Sage Hill Dr NW",,  51.176005,-114.142194,,,0
3417,3417,"SB Mahogany BV @Marquis Cres SE",,  50.900607,-113.910437,,,0
3418,3418,"SB Mahogany BV @ Marquis VW SE",,  50.897799,-113.911405,,,0
3419,3419,"SB Mahogany BV @ Masters SQ SE",,  50.895464,-113.912050,,,0
3420,3420,"NB Mahogany BV @ Masters CR  SE (s. leg)",,  50.896125,-113.911758,,,0
3421,3421,"NB Mahogany BV @ Masters CR  SE (n. leg)",,  50.898817,-113.910380,,,0
3434,3434,"WB Cranston AV @ Cranston RD SE",,  50.879951,-113.979481,,,0
3435,3435,"SB Cranston AV @ Cranbrook HT SE",,  50.870198,-113.983258,,,0
3436,3436,"SB Cranston AV @ Cranbrook LN SE",,  50.867861,-113.982463,,,0
3437,3437,"SB Cranston AV @ Cranbrook CV SE",,  50.866247,-113.979224,,,0
3438,3438,"EB Cranston AV @ Cranarch CR SE",,  50.863960,-113.976157,,,0
3439,3439,"EB Cranston AV @ Cranbrook GD SE",,  50.862748,-113.972004,,,0
3440,3440,"NB Cranston AV @ Cranarch CR SE",,  50.866740,-113.970590,,,0
3441,3441,"NB @ Rocky Ridge Recreation Centre",,  51.157697,-114.232210,,,0
3442,3442,"EB 112 AV NW @ Rocky Ridge Recreation Centre",,  51.154042,-114.228193,,,0
3443,3443,"EB Symons Valley PY@  Sherwood DR NW",,  51.167876,-114.159637,,,0
3444,3444,"EB Symons Valley PY@  Nolan Hill RI  NW",,  51.167872,-114.155213,,,0
3445,3445,"EB Symons Valley PY @ Evanston VW (West Leg) NW",,  51.167980,-114.120127,,,0
3446,3446,"EB Evanston WY @ Symons Valley PY (South Leg)  NW",,  51.173249,-114.107511,,,0
3447,3447,"NB Evanston WY @ Evansdale WY  NW",,  51.173727,-114.105120,,,0
3448,3448,"NB Evanston WY @ Evansglen  LD NW",,  51.175326,-114.102694,,,0
3449,3449,"NB Evanston WY @ Evansglen  DR  NW",,  51.176935,-114.100025,,,0
3450,3450,"NB 11 ST SW @ 8 AV SW",,  51.046584,-114.088518,,,0
3451,3451,"SB @ Rocky Ridge Recreation Centre",,  51.157331,-114.232531,,,0
3452,3452,"NB Evanston WY @ Evansglen LN  NW",,  51.178878,-114.099216,,,0
3453,3453,"WB Symons Valley PY @ Evanston LI NW",,  51.180542,-114.101740,,,0
3454,3454,"WB Symons Valley PY @ Evanston VW (East Leg)  NW",,  51.168357,-114.114604,,,0
3455,3455,"WB Symons Valley PY @ Evanston VW (West Leg)  NW",,  51.168238,-114.122180,,,0
3456,3456,"NB Symons Valley RD @ Symons Valley PY NW",,  51.168501,-114.132064,,,0
3457,3457,"WB Symons Valley PY @ Shaganappi TR NW",,  51.168137,-114.152325,,,0
3458,3458,"WB Symons Valley PY @ Nolan Hill RI NW",,  51.168226,-114.157051,,,0
3459,3459,"WB 112 AV NW @ Sherwood DR NW",,  51.160285,-114.160466,,,0
3460,3460,"NB 14 ST NW @ Symons Valley PY  NW",,  51.181766,-114.094398,,,0
3461,3461,"SB Harvest Hills BV @ Panatella GA NW",,  51.166578,-114.068951,,,0
3462,3462,"NB Harvest Hills BV @ Panatella GA NW",,  51.167003,-114.067861,,,0
3463,3463,"NB Citadel WY @ N. of Country Hills BV NW",,  51.143375,-114.195257,,,0
3464,3464,"SB Sage Hill GD @ Sage Hill DR",,  51.171135,-114.138237,,,0
3470,3470,"Tuscany Station - Rocky Ridge Terminal",,  51.134848,-114.234528,,,0
3471,3471,"NB Sherwood BV @ 300 Sherwood PL NW",,  51.159859,-114.154122,,,0
3472,3472,"EB 40 AV NW @ 42 ST NW",,  51.088201,-114.150076,,,0
3473,3473,"EB Ranchview DR @ Ranchlands BV NW",,  51.120028,-114.179450,,,0
3474,3474,"WB Mission Rd @ Macleod TR SW",,  51.021752,-114.061341,,,0
3475,3475,"WB Mission Rd @ 34 AV SW",,  51.022899,-114.065122,,,0
3476,3476,"WB 34 AV SW @ 2 ST SW",,  51.023279,-114.068800,,,0
3479,3479,"WB 2 AV @ 9 ST NW",,  51.054826,-114.083664,,,0
3480,3480,"EB 20 AV @ 12 ST NW",,  51.070475,-114.089340,,,0
3481,3481,"SB 19 ST @ Collingwood DR NW",,  51.079910,-114.106550,,,0
3482,3482,"NB 19 ST NW @ Collingwood DR",,  51.080718,-114.107210,,,0
3483,3483,"EB Silver Springs BV @ Nose Hill DR NW",,  51.115725,-114.206158,,,0
3484,3484,"SB Scenic Acres DR @ Scenic Acres BV NW",,  51.118889,-114.211108,,,0
3485,3485,"SB Scenic Acres DR @ Scenic Glen CR NW",,  51.115922,-114.211172,,,0
