route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
67-20589,2019DE-1BUSSA-Saturday-10,50991505,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991506,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991507,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991508,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991509,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991510,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991511,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991512,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991513,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991514,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991515,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991516,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991517,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991518,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991519,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991520,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991521,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991522,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991523,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991524,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991525,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991526,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991527,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991528,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991529,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991530,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991531,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991532,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991533,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991534,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991535,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991536,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991537,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991538,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991539,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991540,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991541,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991542,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991543,"MEMORIAL DRIVE EAST",0,5625163,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991544,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991545,"MEMORIAL DRIVE EAST",0,5625210,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991546,"MARLBOROUGH",1,5625210,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991547,"MARLBOROUGH",1,5625163,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991548,"MEMORIAL DRIVE EAST",0,5625211,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991549,"MARLBOROUGH",1,5625211,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991550,"MEMORIAL DRIVE EAST",0,5625287,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991551,"MARLBOROUGH",1,5625287,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991552,"MEMORIAL DRIVE EAST",0,5625337,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991553,"MARLBOROUGH",1,5625337,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991554,"MARLBOROUGH",1,5625287,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991555,"MEMORIAL DRIVE EAST",0,5625250,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991556,"MARLBOROUGH",1,5625250,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991557,"MEMORIAL DRIVE EAST",0,5625287,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991558,"MEMORIAL DRIVE EAST",0,5625337,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991559,"MARLBOROUGH",1,5625337,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991560,"MEMORIAL DRIVE EAST",0,5625250,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991561,"MARLBOROUGH",1,5625250,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991562,"MEMORIAL DRIVE EAST",0,5625287,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991563,"MARLBOROUGH",1,5625287,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991564,"MEMORIAL DRIVE EAST",0,5625337,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991565,"MARLBOROUGH",1,5625337,670016
67-20589,2019DE-1BUSSA-Saturday-10,50991566,"MEMORIAL DRIVE EAST",0,5625250,670017
67-20589,2019DE-1BUSSA-Saturday-10,50991567,"MARLBOROUGH",1,5625250,670016
58-20589,2019DE-1BUSSA-Saturday-10,50991568,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991569,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991570,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991571,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991572,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991573,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991574,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991575,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991576,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991577,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991578,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991579,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991580,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991581,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991582,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991583,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991584,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991585,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991586,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991587,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991588,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991589,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991590,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991591,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991592,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991593,"44 STREET SE/ ERIN WOODS",1,5625165,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991594,"MARLBOROUGH",0,5625165,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991595,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991596,"MARLBOROUGH",0,5625354,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991597,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991598,"MARLBOROUGH",0,5625354,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991599,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991600,"MARLBOROUGH",0,5625354,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991601,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991602,"MARLBOROUGH",0,5625354,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991603,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991604,"MARLBOROUGH",0,5625354,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991605,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991606,"MARLBOROUGH",0,5625354,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991607,"44 STREET SE/ ERIN WOODS",1,5625354,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991608,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991609,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991610,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991611,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991612,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991613,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991614,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991615,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991616,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991617,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991618,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991619,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991620,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991621,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991622,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991623,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991624,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991625,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991626,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991627,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991628,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991629,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991630,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991631,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991632,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991633,"44 STREET SE/ ERIN WOODS",1,5625164,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991634,"MARLBOROUGH",0,5625164,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991635,"44 STREET SE/ ERIN WOODS",1,5625118,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991636,"MARLBOROUGH",0,5625118,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991637,"MARLBOROUGH",0,5625118,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991638,"44 STREET SE/ ERIN WOODS",1,5625118,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991639,"MARLBOROUGH",0,5625118,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991640,"44 STREET SE/ ERIN WOODS",1,5625118,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991641,"44 STREET SE/ ERIN WOODS",1,5625118,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991642,"MARLBOROUGH",0,5625118,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991643,"44 STREET SE/ ERIN WOODS",1,5625118,580021
58-20589,2019DE-1BUSSA-Saturday-10,50991644,"MARLBOROUGH",0,5625118,580020
58-20589,2019DE-1BUSSA-Saturday-10,50991645,"44 STREET SE/ ERIN WOODS",1,5625118,580021
43-20589,2019DE-1BUSSA-Saturday-10,50991646,"CHINOOK",1,5625173,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991647,"MCKNIGHT",0,5625173,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991648,"CHINOOK",1,5625173,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991649,"MCKNIGHT",0,5625173,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991650,"CHINOOK",1,5625173,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991651,"MCKNIGHT",0,5625173,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991652,"CHINOOK",1,5625173,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991653,"MCKNIGHT",0,5625173,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991654,"CHINOOK",1,5625173,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991655,"MCKNIGHT",0,5625173,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991656,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991657,"MCKNIGHT",0,5625166,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991658,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991659,"MCKNIGHT",0,5625166,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991660,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991661,"MCKNIGHT",0,5625166,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991662,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991663,"MCKNIGHT",0,5625166,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991664,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991665,"MCKNIGHT",0,5625166,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991666,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991667,"MCKNIGHT",0,5625166,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991668,"CHINOOK",1,5625166,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991669,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991670,"MCKNIGHT",0,5625167,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991671,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991672,"MCKNIGHT",0,5625167,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991673,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991674,"MCKNIGHT",0,5625167,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991675,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991676,"MCKNIGHT",0,5625167,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991677,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991678,"MCKNIGHT",0,5625167,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991679,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991680,"MCKNIGHT",0,5625167,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991681,"CHINOOK",1,5625167,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991682,"CHINOOK",1,5625168,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991683,"MCKNIGHT",0,5625168,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991684,"CHINOOK",1,5625168,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991685,"CHINOOK",1,5625168,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991686,"MCKNIGHT",0,5625168,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991687,"CHINOOK",1,5625168,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991688,"MCKNIGHT",0,5625168,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991689,"MCKNIGHT",0,5625168,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991690,"CHINOOK",1,5625168,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991691,"MCKNIGHT",0,5625168,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991692,"CHINOOK",1,5625168,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991693,"MCKNIGHT",0,5625168,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991694,"MCKNIGHT",0,5625169,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991695,"CHINOOK",1,5625169,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991696,"MCKNIGHT",0,5625169,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991697,"CHINOOK",1,5625169,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991698,"MCKNIGHT",0,5625169,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991699,"CHINOOK",1,5625169,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991700,"MCKNIGHT",0,5625169,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991701,"CHINOOK",1,5625169,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991702,"MCKNIGHT",0,5625169,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991703,"CHINOOK",1,5625169,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991704,"MCKNIGHT",0,5625169,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991705,"CHINOOK",1,5625169,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991706,"MCKNIGHT",0,5625170,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991707,"CHINOOK",1,5625170,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991708,"MCKNIGHT",0,5625170,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991709,"CHINOOK",1,5625170,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991710,"MCKNIGHT",0,5625170,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991711,"CHINOOK",1,5625170,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991712,"MCKNIGHT",0,5625170,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991713,"CHINOOK",1,5625170,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991714,"CHINOOK",1,5625170,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991715,"MCKNIGHT",0,5625170,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991716,"CHINOOK",1,5625170,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991717,"MCKNIGHT",0,5625170,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991718,"CHINOOK",1,5625171,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991719,"MCKNIGHT",0,5625171,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991720,"CHINOOK",1,5625171,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991721,"MCKNIGHT",0,5625171,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991722,"CHINOOK",1,5625171,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991723,"MCKNIGHT",0,5625171,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991724,"CHINOOK",1,5625171,430091
43-20589,2019DE-1BUSSA-Saturday-10,50991725,"MCKNIGHT",0,5625171,430090
43-20589,2019DE-1BUSSA-Saturday-10,50991726,"CHINOOK",1,5625171,430091
38-20589,2019DE-1BUSSA-Saturday-10,50991727,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991728,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991729,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991730,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991731,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991732,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991733,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991734,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991735,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991736,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991737,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991738,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991739,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991740,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991741,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991742,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991743,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991744,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991745,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991746,"BRENTWOOD",1,5625176,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991747,"TEMPLE",0,5625176,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991748,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991749,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991750,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991751,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991752,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991753,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991754,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991755,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991756,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991757,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991758,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991759,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991760,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991761,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991762,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991763,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991764,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991765,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991766,"TEMPLE",0,5625177,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991767,"BRENTWOOD",1,5625177,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991768,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991769,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991770,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991771,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991772,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991773,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991774,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991775,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991776,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991777,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991778,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991779,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991780,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991781,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991782,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991783,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991784,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991785,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991786,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991787,"TEMPLE",0,5625174,380027
38-20589,2019DE-1BUSSA-Saturday-10,50991788,"BRENTWOOD",1,5625174,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991789,"BRENTWOOD",1,5625175,380026
38-20589,2019DE-1BUSSA-Saturday-10,50991790,"TEMPLE",0,5625175,380027
